Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Phrase, Result of Operation, Error
76,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,5-6-2274,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
76,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
76,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,32-5-1419,18-6-1865,N.A,N.A,N.A,N.A,N.A,19-12-3284,N.A
76,Subtract days from date,27-8-2020 20:36:10,27-8-2020 20:36:10,15-1-1876,N.A,105,N.A,N.A,N.A,N.A,2-10-1875,N.A
76,Subtract months from date,27-8-2020 20:36:10,27-8-2020 20:36:10,12-1-2611,N.A,N.A,N.A,119,N.A,N.A,12-2-2601,N.A
76,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,4-2-2056,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
76,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,30-11-1594,N.A,N.A,493,N.A,N.A,N.A,19-6-1585,N.A
76,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
77,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,9-11-1771,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
77,Get week number,27-8-2020 20:36:10,27-8-2020 20:36:10,9-6-2593,N.A,N.A,N.A,N.A,N.A,N.A,24,N.A
77,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,14-5-2234,N.A,N.A,N.A,299,N.A,N.A,14-4-2259,N.A
77,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,179 MONTHS EARLIER,27-9-2005,N.A
77,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,20-4-2323,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
77,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,LAST MONTH,27-7-2020,N.A
77,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,80 MONTHS FROM NOW,27-4-2027,N.A
77,Get week number,27-8-2020 20:36:10,27-8-2020 20:36:10,22-13-2264,N.A,N.A,N.A,N.A,N.A,N.A,4,N.A
77,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,20-11-1228,28-4-1009,N.A,N.A,N.A,N.A,N.A,18-4-2238,N.A
77,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,3-8-1429,27-11-1773,N.A,N.A,N.A,N.A,N.A,30-7-3203,N.A
77,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
78,Add days to date,27-8-2020 20:36:10,27-8-2020 20:36:10,9-8-1344,N.A,481,N.A,N.A,N.A,N.A,3-12-1345,N.A
78,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,13-5-2098,N.A,N.A,438,N.A,N.A,N.A,20-12-2089,N.A
78,Subtract days from date,27-8-2020 20:36:10,27-8-2020 20:36:10,21-13-2330,N.A,383,N.A,N.A,N.A,N.A,3-1-2330,N.A
78,Add years to date,27-8-2020 20:36:10,27-8-2020 20:36:10,1-7-2558,N.A,N.A,N.A,N.A,413,N.A,1-7-2971,N.A
78,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,11-3-1539,N.A,N.A,N.A,150,N.A,N.A,11-9-1551,N.A
78,Subtract days from date,27-8-2020 20:36:10,27-8-2020 20:36:10,8-6-1057,N.A,379,N.A,N.A,N.A,N.A,25-5-1056,N.A
78,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,408 MONTHS EARLIER,27-8-1986,N.A
78,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,20-4-1471,1-6-2704,N.A,N.A,N.A,N.A,N.A,21-10-4175,N.A
78,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,16-11-2569,N.A,N.A,498,N.A,N.A,N.A,1-5-2560,N.A
78,Subtract months from date,27-8-2020 20:36:10,27-8-2020 20:36:10,32-11-2342,N.A,N.A,N.A,261,N.A,N.A,2-3-2321,N.A
78,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
79,Subtract days from date,27-8-2020 20:36:10,27-8-2020 20:36:10,28-8-2857,N.A,326,N.A,N.A,N.A,N.A,6-10-2856,N.A
79,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,2-13-2750,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
79,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,24-11-1310,N.A,N.A,N.A,444,N.A,N.A,24-11-1347,N.A
79,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
79,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,29-9-1583,N.A,N.A,N.A,119,N.A,N.A,29-8-1593,N.A
79,Add weeks to date,27-8-2020 20:36:10,27-8-2020 20:36:10,16-3-1784,N.A,N.A,266,N.A,N.A,N.A,21-4-1789,N.A
79,Subtract months from date,27-8-2020 20:36:10,27-8-2020 20:36:10,19-2-1663,N.A,N.A,N.A,147,N.A,N.A,19-11-1650,N.A
79,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
79,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,29-3-2740,N.A,N.A,N.A,76,N.A,N.A,29-7-2746,N.A
79,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,14-2-2515,N.A,N.A,N.A,83,N.A,N.A,14-1-2522,N.A
79,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
80,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,11-4-1369,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
80,Subtract days from date,27-8-2020 20:36:10,27-8-2020 20:36:10,26-4-2596,N.A,154,N.A,N.A,N.A,N.A,24-11-2595,N.A
80,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,4-1-2322,N.A,N.A,424,N.A,N.A,N.A,19-11-2313,N.A
80,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,24-6-1580,24-12-1501,N.A,N.A,N.A,N.A,N.A,18-7-3082,N.A
80,Subtract years from date,27-8-2020 20:36:10,27-8-2020 20:36:10,12-10-2628,N.A,N.A,N.A,N.A,380,N.A,12-10-2248,N.A
80,Subtract years from date,27-8-2020 20:36:10,27-8-2020 20:36:10,23-5-2471,N.A,N.A,N.A,N.A,469,N.A,23-5-2002,N.A
80,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,NEXT WEEK,3-9-2020,N.A
80,Add years to date,27-8-2020 20:36:10,27-8-2020 20:36:10,4-7-1102,N.A,N.A,N.A,N.A,441,N.A,4-7-1543,N.A
80,Add days to date,27-8-2020 20:36:10,27-8-2020 20:36:10,20-12-1600,N.A,376,N.A,N.A,N.A,N.A,31-12-1601,N.A
80,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
80,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
81,Get week number,27-8-2020 20:36:10,27-8-2020 20:36:10,22-1-2320,N.A,N.A,N.A,N.A,N.A,N.A,4,N.A
81,Subtract years from date,27-8-2020 20:36:10,27-8-2020 20:36:10,1-9-2184,N.A,N.A,N.A,N.A,431,N.A,1-9-1753,N.A
81,Add years to date,27-8-2020 20:36:10,27-8-2020 20:36:10,3-5-1200,N.A,N.A,N.A,N.A,132,N.A,3-5-1332,N.A
81,Get date from string,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,415 DAYS EARLIER,9-7-2019,N.A
81,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,31-7-1789,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
81,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
81,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,19-12-2411,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
81,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,16-5-1173,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
81,Subtract years from date,27-8-2020 20:36:10,27-8-2020 20:36:10,9-2-2597,N.A,N.A,N.A,N.A,280,N.A,9-2-2317,N.A
81,Get day of the week,27-8-2020 20:36:10,27-8-2020 20:36:10,18-2-1435,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
81,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
82,Subtract years from date,27-8-2020 20:36:10,27-8-2020 20:36:10,23-5-1709,N.A,N.A,N.A,N.A,475,N.A,23-5-1234,N.A
82,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,27-4-1336,N.A,N.A,N.A,356,N.A,N.A,27-12-1365,N.A
82,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,10-11-1566,N.A,N.A,140,N.A,N.A,N.A,5-3-1564,N.A
82,Get week number,27-8-2020 20:36:10,27-8-2020 20:36:10,29-12-1199,N.A,N.A,N.A,N.A,N.A,N.A,1,N.A
82,Add two dates,27-8-2020 20:36:10,27-8-2020 20:36:10,25-8-1647,6-7-2237,N.A,N.A,N.A,N.A,N.A,31-3-3885,N.A
82,Add months to date,27-8-2020 20:36:10,27-8-2020 20:36:10,25-3-2012,N.A,N.A,N.A,495,N.A,N.A,25-6-2053,N.A
82,N.A,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
82,Add days to date,27-8-2020 20:36:10,27-8-2020 20:36:10,22-12-1339,N.A,320,N.A,N.A,N.A,N.A,6-11-1340,N.A
82,Subtract weeks from date,27-8-2020 20:36:10,27-8-2020 20:36:10,12-8-1150,N.A,N.A,390,N.A,N.A,N.A,20-2-1143,N.A
82,Add weeks to date,27-8-2020 20:36:10,27-8-2020 20:36:10,21-12-1315,N.A,N.A,103,N.A,N.A,N.A,11-12-1317,N.A
82,Exit Session,27-8-2020 20:36:10,27-8-2020 20:36:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
83,Subtract weeks from date,27-8-2020 20:36:11,27-8-2020 20:36:11,11-10-1965,N.A,N.A,268,N.A,N.A,N.A,22-8-1960,N.A
83,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,19-10-1397,N.A,N.A,N.A,N.A,N.A,N.A,42,N.A
83,Add two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,4-9-2936,3-7-1026,N.A,N.A,N.A,N.A,N.A,7-4-3963,N.A
83,Subtract days from date,27-8-2020 20:36:11,27-8-2020 20:36:11,29-13-2254,N.A,422,N.A,N.A,N.A,N.A,3-12-2253,N.A
83,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,18-11-2952,30-1-1419,N.A,N.A,N.A,N.A,N.A,Days: 560201	Weeks: 80028	Months: 18405,N.A
83,Add years to date,27-8-2020 20:36:11,27-8-2020 20:36:11,23-10-2150,N.A,N.A,N.A,N.A,250,N.A,23-10-2400,N.A
83,Subtract years from date,27-8-2020 20:36:11,27-8-2020 20:36:11,11-4-1145,N.A,N.A,N.A,N.A,117,N.A,11-4-1028,N.A
83,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,4-6-1968,15-11-2365,N.A,N.A,N.A,N.A,N.A,Days: 145165	Weeks: 20737	Months: 4769,N.A
83,Add days to date,27-8-2020 20:36:11,27-8-2020 20:36:11,24-6-2218,N.A,181,N.A,N.A,N.A,N.A,22-12-2218,N.A
83,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,353 MONTHS BEFORE,27-3-1991,N.A
83,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
84,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,9-7-1128,18-7-1550,N.A,N.A,N.A,N.A,N.A,Days: 154144	Weeks: 22020	Months: 5064,N.A
84,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,16-3-1015,30-11-2196,N.A,N.A,N.A,N.A,N.A,Days: 431606	Weeks: 61658	Months: 14180,N.A
84,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,50 DAYS BEFORE,8-7-2020,N.A
84,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,12-7-1836,22-10-1298,N.A,N.A,N.A,N.A,N.A,Days: 196391	Weeks: 28055	Months: 6452,N.A
84,N.A,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
84,Subtract years from date,27-8-2020 20:36:11,27-8-2020 20:36:11,14-13-2623,N.A,N.A,N.A,N.A,155,N.A,14-1-2469,N.A
84,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,22-11-1626,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
84,N.A,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
84,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,17-5-1054,N.A,N.A,N.A,N.A,N.A,N.A,21,N.A
84,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS MONTH,27-7-2020,N.A
84,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
85,Subtract weeks from date,27-8-2020 20:36:11,27-8-2020 20:36:11,27-12-1762,N.A,N.A,40,N.A,N.A,N.A,22-3-1762,N.A
85,Add weeks to date,27-8-2020 20:36:11,27-8-2020 20:36:11,14-8-1460,N.A,N.A,326,N.A,N.A,N.A,13-11-1466,N.A
85,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,17-7-2248,28-12-1305,N.A,N.A,N.A,N.A,N.A,Days: 344252	Weeks: 49178	Months: 11310,N.A
85,Add days to date,27-8-2020 20:36:11,27-8-2020 20:36:11,27-4-1440,N.A,230,N.A,N.A,N.A,N.A,13-12-1440,N.A
85,Add years to date,27-8-2020 20:36:11,27-8-2020 20:36:11,13-9-1016,N.A,N.A,N.A,N.A,204,N.A,13-9-1220,N.A
85,Subtract months from date,27-8-2020 20:36:11,27-8-2020 20:36:11,25-1-2238,N.A,N.A,N.A,327,N.A,N.A,25-10-2210,N.A
85,Subtract months from date,27-8-2020 20:36:11,27-8-2020 20:36:11,15-1-1620,N.A,N.A,N.A,4,N.A,N.A,15-9-1619,N.A
85,Subtract months from date,27-8-2020 20:36:11,27-8-2020 20:36:11,26-11-1262,N.A,N.A,N.A,376,N.A,N.A,26-7-1231,N.A
85,Add years to date,27-8-2020 20:36:11,27-8-2020 20:36:11,10-9-1726,N.A,N.A,N.A,N.A,118,N.A,10-9-1844,N.A
85,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,14-11-2494,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
85,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
86,Add two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,5-3-1867,7-1-2460,N.A,N.A,N.A,N.A,N.A,12-4-4327,N.A
86,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,23-6-2263,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
86,Subtract days from date,27-8-2020 20:36:11,27-8-2020 20:36:11,25-5-2300,N.A,107,N.A,N.A,N.A,N.A,7-2-2300,N.A
86,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,20-3-2458,30-4-1007,N.A,N.A,N.A,N.A,N.A,Days: 529921	Weeks: 75703	Months: 17410,N.A
86,Add years to date,27-8-2020 20:36:11,27-8-2020 20:36:11,7-6-2008,N.A,N.A,N.A,N.A,48,N.A,7-6-2056,N.A
86,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,16-11-1500,4-5-1197,N.A,N.A,N.A,N.A,N.A,Days: 110867	Weeks: 15838	Months: 3642,N.A
86,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,246 WEEKS AFTER,15-5-2025,N.A
86,Add months to date,27-8-2020 20:36:11,27-8-2020 20:36:11,31-2-2591,N.A,N.A,N.A,341,N.A,N.A,3-8-2619,N.A
86,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,15-13-2750,N.A,N.A,N.A,N.A,N.A,N.A,3,N.A
86,Add months to date,27-8-2020 20:36:11,27-8-2020 20:36:11,4-3-1054,N.A,N.A,N.A,50,N.A,N.A,4-5-1058,N.A
86,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
87,Subtract weeks from date,27-8-2020 20:36:11,27-8-2020 20:36:11,15-8-1507,N.A,N.A,488,N.A,N.A,N.A,8-4-1498,N.A
87,Add days to date,27-8-2020 20:36:11,27-8-2020 20:36:11,31-10-1060,N.A,213,N.A,N.A,N.A,N.A,1-6-1061,N.A
87,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,18-11-1826,6-7-1933,N.A,N.A,N.A,N.A,N.A,Days: 38946	Weeks: 5563	Months: 1279,N.A
87,Add two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,19-1-2719,9-3-2890,N.A,N.A,N.A,N.A,N.A,28-4-5609,N.A
87,Add months to date,27-8-2020 20:36:11,27-8-2020 20:36:11,11-4-1375,N.A,N.A,N.A,130,N.A,N.A,11-2-1386,N.A
87,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,15-4-2776,18-3-1639,N.A,N.A,N.A,N.A,N.A,Days: 415309	Weeks: 59329	Months: 13644,N.A
87,Subtract years from date,27-8-2020 20:36:11,27-8-2020 20:36:11,30-1-1805,N.A,N.A,N.A,N.A,89,N.A,30-1-1716,N.A
87,Add weeks to date,27-8-2020 20:36:11,27-8-2020 20:36:11,6-12-2579,N.A,N.A,192,N.A,N.A,N.A,11-8-2583,N.A
87,Add weeks to date,27-8-2020 20:36:11,27-8-2020 20:36:11,24-12-2776,N.A,N.A,254,N.A,N.A,N.A,6-11-2781,N.A
87,Add weeks to date,27-8-2020 20:36:11,27-8-2020 20:36:11,15-9-1394,N.A,N.A,462,N.A,N.A,N.A,24-7-1403,N.A
87,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
88,N.A,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
88,Subtract weeks from date,27-8-2020 20:36:11,27-8-2020 20:36:11,7-13-2621,N.A,N.A,32,N.A,N.A,N.A,28-5-2621,N.A
88,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,25-11-1813,N.A,N.A,N.A,N.A,N.A,N.A,48,N.A
88,Subtract years from date,27-8-2020 20:36:11,27-8-2020 20:36:11,30-10-1036,N.A,N.A,N.A,N.A,130,N.A,30-10-906,N.A
88,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
88,Add years to date,27-8-2020 20:36:11,27-8-2020 20:36:11,6-6-2876,N.A,N.A,N.A,N.A,394,N.A,6-6-3270,N.A
88,N.A,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
88,Subtract months from date,27-8-2020 20:36:11,27-8-2020 20:36:11,31-12-2808,N.A,N.A,N.A,382,N.A,N.A,28-2-2777,N.A
88,Add days to date,27-8-2020 20:36:11,27-8-2020 20:36:11,12-9-2783,N.A,77,N.A,N.A,N.A,N.A,28-11-2783,N.A
88,N.A,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
88,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
89,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,32-2-1812,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
89,Subtract days from date,27-8-2020 20:36:11,27-8-2020 20:36:11,23-5-2480,N.A,4,N.A,N.A,N.A,N.A,19-5-2480,N.A
89,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,20-4-2583,1-5-2276,N.A,N.A,N.A,N.A,N.A,Days: 112118	Weeks: 16016	Months: 3683,N.A
89,Subtact two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,24-8-2657,12-9-1208,N.A,N.A,N.A,N.A,N.A,Days: 529210	Weeks: 75601	Months: 17387,N.A
89,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,12-6-1456,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
89,Get day of the week,27-8-2020 20:36:11,27-8-2020 20:36:11,11-13-2183,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
89,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,30-7-2567,N.A,N.A,N.A,N.A,N.A,N.A,31,N.A
89,Get week number,27-8-2020 20:36:11,27-8-2020 20:36:11,9-5-1878,N.A,N.A,N.A,N.A,N.A,N.A,19,N.A
89,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS WEEK,20-8-2020,N.A
89,Get date from string,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,NEXT MONTH,27-9-2020,N.A
89,Exit Session,27-8-2020 20:36:11,27-8-2020 20:36:11,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
90,Add two dates,27-8-2020 20:36:11,27-8-2020 20:36:11,29-1-2264,18-13-1373,N.A,N.A,N.A,N.A,N.A,16-3-3638,N.A
90,Add years to date,27-8-2020 20:36:12,27-8-2020 20:36:12,32-7-2941,N.A,N.A,N.A,N.A,39,N.A,1-8-2980,N.A
90,Get date from string,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS WEEK,20-8-2020,N.A
90,Add days to date,27-8-2020 20:36:12,27-8-2020 20:36:12,3-13-2597,N.A,413,N.A,N.A,N.A,N.A,20-2-2599,N.A
90,Add years to date,27-8-2020 20:36:12,27-8-2020 20:36:12,26-12-2917,N.A,N.A,N.A,N.A,359,N.A,26-12-3276,N.A
90,Add weeks to date,27-8-2020 20:36:12,27-8-2020 20:36:12,6-2-2731,N.A,N.A,463,N.A,N.A,N.A,22-12-2739,N.A
90,Subtract years from date,27-8-2020 20:36:12,27-8-2020 20:36:12,21-1-2449,N.A,N.A,N.A,N.A,209,N.A,21-1-2240,N.A
90,Get week number,27-8-2020 20:36:12,27-8-2020 20:36:12,18-8-2486,N.A,N.A,N.A,N.A,N.A,N.A,34,N.A
90,Subtract weeks from date,27-8-2020 20:36:12,27-8-2020 20:36:12,10-13-1774,N.A,N.A,80,N.A,N.A,N.A,29-6-1773,N.A
90,Subtract years from date,27-8-2020 20:36:12,27-8-2020 20:36:12,12-7-2373,N.A,N.A,N.A,N.A,274,N.A,12-7-2099,N.A
90,Exit Session,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
91,Subtract months from date,27-8-2020 20:36:12,27-8-2020 20:36:12,20-1-1730,N.A,N.A,N.A,269,N.A,N.A,20-8-1707,N.A
91,Add days to date,27-8-2020 20:36:12,27-8-2020 20:36:12,3-10-2500,N.A,253,N.A,N.A,N.A,N.A,13-6-2501,N.A
91,Subtract months from date,27-8-2020 20:36:12,27-8-2020 20:36:12,22-5-1784,N.A,N.A,N.A,398,N.A,N.A,22-3-1751,N.A
91,Subtract years from date,27-8-2020 20:36:12,27-8-2020 20:36:12,21-4-2554,N.A,N.A,N.A,N.A,251,N.A,21-4-2303,N.A
91,Get week number,27-8-2020 20:36:12,27-8-2020 20:36:12,26-1-2928,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
91,Get day of the week,27-8-2020 20:36:12,27-8-2020 20:36:12,16-9-1380,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
91,N.A,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
91,Subtract days from date,27-8-2020 20:36:12,27-8-2020 20:36:12,22-10-1874,N.A,413,N.A,N.A,N.A,N.A,4-9-1873,N.A
91,N.A,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
91,Get day of the week,27-8-2020 20:36:12,27-8-2020 20:36:12,3-13-1567,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
91,Exit Session,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
92,N.A,27-8-2020 20:36:12,27-8-2020 20:36:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
92,Add weeks to date,27-8-2020 20:36:12,27-8-2020 20:36:12,26-2-1071,N.A,N.A,263,N.A,N.A,N.A,12-3-1076,N.A
92,Get day of the week,27-8-2020 20:36:12,27-8-2020 20:36:12,13-8-2382,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
92,Get day of the week,27-8-2020 20:36:12,27-8-2020 20:36:12,8-8-1638,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
92,Subtract years from date,27-8-2020 20:36:12,27-8-2020 20:36:12,12-11-1312,N.A,N.A,N.A,N.A,399,N.A,12-11-913,N.A
92,Get day of the week,27-8-2020 20:36:12,27-8-2020 20:36:12,9-4-2474,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
92,Add months to date,27-8-2020 20:36:12,27-8-2020 20:36:12,8-8-1683,N.A,N.A,N.A,215,N.A,N.A,8-7-1701,N.A
92,Add months to date,27-8-2020 20:36:12,27-8-2020 20:36:12,27-13-2770,N.A,N.A,N.A,372,N.A,N.A,27-1-2802,N.A
92,Add months to date,27-8-2020 20:36:12,27-8-2020 20:36:12,25-10-2882,N.A,N.A,N.A,120,N.A,N.A,25-10-2892,N.A
